sequence,16S_rRNA_Count
b790fa836bd98b26d63f6667b4f9798f,1
dbdb743dba0a0845972814528ca98521,1
2782224882645633fceb10eb28d93ebf,1
92555310ed7594ab9858488414a3ce61,1
8b487f45deb79bc4dc839d54d5b0c284,1
05943f1173bfe9fa217eaa9c9d494cf4,1
49633ae785df508aca562b46a9383e87,1
7ea970347596ce5fc7aa22535a922c32,3
fe5249c07dbb6ddb10102476d25a796e,1
02ca8bef825910cc6c43bc7b4dc7f2ec,2
3d414e5192f20721d071856087e99bd8,1
f7363e34be9b1a9fb1f327038bfd3540,3
b590eb8bb692cc36076c9cadb6a10e79,1
50ce7ab636c16cbc107472f71a3e0936,1
69436f72597ee87a41ff1607deee60ac,1
9819a75f3871666114cce2e00736719f,1
685dd0f87613215c3152e8d122ec4faa,1
ac015d11035a5ebff95467d0aefe4fd9,1
a11abc6348d313cf5c0618653fdead0d,2
50ee52b9fe91d18f13c19df3d24b08fd,1
b4dc7b4b278deadc92453586562199ba,1
b8f4925a7fe56471e05f4fb54ce4948c,1
06e2475e5e67814fbf61e1f0995ca74c,1
76516811b78c7143d2349a2ca16fb8aa,1
667c98b9cfbe3a3fe59398a9ffb8742f,1
32f3bd395994b06ba47cb31bedc0494d,1
6d77d4a29f193b0ec1658a6772d5d886,3
29424957844abb56a9f411550c90097b,1
8231494d9b651d6b43ffaf832c5e3d4f,2
82788f8ceb7e3f2857a9915111dfe0da,1
983ea9906c000185da52cf6dede0e6ff,1
332e5e2ddb66a64bf5dfed9dbc31de38,1
93cbbe61402bc9da5d5c5d0dc7ad3f42,2
1379509f0f96ef8c70bca7149003a7ac,1
fce3a140e78a5701ec4c4c1747070ebc,1
947e913b880ac27b645a9b570aea34f1,2
57cb542c918c06831e9b1faa9f13c04f,1
4660558a3175044950ece7a53bb79b97,3
97f83e381bd05e6b0dc0eae8402bf1b4,2
289992b3e3a25deb59d0bd7ebf44b237,1
d436e2521519c9b2e0df14485090f440,1
6bacd2d7327c1e70ae712e7c55a0d62b,3
3ce1abedd0bae6049740956b83ec2b01,1
e7b2dea799ec7d376d2a8c7e20ef6dc3,1
339a08604b1997ee611012ab2f37c0dd,1
1427435456d4da78e4d4f36902b0a273,1
ca9908d85d0b07ee9df4d0d839c2b0fa,1
09fb9a825ce15adbdb8cb2fc98de038b,1
7eee399eed14ebb9bf23dd62c2d8b48d,1
041e92663eb953e623ba9e31f86976ed,2
2b0071539e522e55b5c160f5e7c916a5,1
fae1a14bcb605541c52ce30be791a5db,1
4171a2c38f62e2a705a753e6dca88d5d,1
644eb43b87ba456f56014ac213387819,1
972435405a3426b343c7de795ba78cdf,1
f175da346ebc28ef6cb64b086a5da460,1
a8c0edef29bf06052560887f34d605a0,1
d385ec8f93c3297365dd6479aa6b160a,1
24ec1139704d91e0b4f903c1d11b821c,2
d1aed1b95b12eac60a36d655ac239f1b,3
1e34449edede5f234376a6e2dabe8537,1
e1d33a8c09a46c0e9e27bbffc0220baa,2
e378c4f7ae0a6c2488bce75b18d95665,2
d1f608ca9c0e35248e35bf7fcbea590f,1
90399c9e091a4020de8d3a3ac89f9c00,1
ec4de7ae4e6eac4f2310f01254fe0835,1
623cc93af743cd3ac4862197a0c32488,1
2f1e36ad98858d918f5ba17b1fd5f903,1
1950ef3d5e7d096c94b25ce3dea2855a,1
5afd2b3fe10ad88adac729315310cfc9,1
82c32be4ccf3e389e2e9838e9ab3d711,1
a1e8fa809b56df27637499c27b93fc46,1
6951f019b54720fc3b7137c34d90b91d,1
20f9890a0af4d31a8ad858befb622b5b,1
f465c5df549b9ea98258bf63c8ea9f0b,1
2d81156cb9c720d6d641fd4a8312097b,3
87b6c0efda377f390478628c5ade7b9b,3
ded38fed3f524ab3d27b1bc7ed150774,1
cdbdda14c5398b52f33c4e769c988c50,1
d056eaae52186d231eab1da634a27a2e,1
90790e2535c96a11d93bc0ddbc31d7b7,1
114e1a1c87ef1783e38c3c932b444af3,1
7688f7cf9a86029d206ba8ec0fe6d179,1
f6029d0b96cfe683b465612bf13b08c1,1
7a18efa1bdccee92c8424d2de0cae6de,2
637302218d636c0cc2cedf65d77f9280,1
4177531b9bdfb08828496e1c78796f1d,2
5b2ffb5166eb86cb78a20685ac470696,3
4a385d069636b8a10b7f61deddac4e3d,1
ce2a6504e1ef0febbbaf1a666d40a97a,1
56f9ba46a5f577a9f40649f8c13f6688,2
72c3218f11e089174edd2d6ac040e257,1
6be13cdc71fbff3c0527d35f4ae3a5cf,1
f64f4c952d00766db152b356296b3880,2
65c3b2e3119cf9a15a2fb0b873bc1cec,1
21c77648b9013a0881c624c665a398f0,1
f3131b3e6c51b55aafd904a50c5efac1,1
6e5bc903017c019657912f7e76f6f06f,1
7a226f6b64f3dab64ef56a7f2be39688,2
875364b0884836ec25b7f40a318e98de,3
0d069c6048ccee3a747bf8a5e9093099,2
7a65fd074e8ba1522664a4de341904dd,1
2603ee1f7ab298a24251da1ecd23833d,1
9e772df664d25a499ea7f1c7b2a468f5,3
3117a768650322731ed419fc43887c2d,1
5911e4a3fb91dd89ac0e0a8497a4cbef,1
301a56982a3306768774ccbfa57c4d90,1
88226218c2ec6819b18461c99d975f1d,1
9b52276f78e7c485ccfd59fba2fb0d40,1
8cebd03876863a1e565d27084cb60de9,6
1b19ddc52f14d0b9a5430a8f2efeb1a8,1
81295cff685f08cb8ef7a4acdf20125f,1
b2fdbb6d8d03051806b6e871ab197d00,1
c118ef172c74eec06dbd8c3563ec3595,1
754cf14abbb58073914305500200cda5,1
77c156dd52df52ca89b24ca748acd01a,1
4a08e67f2cf611db9e6b52d72dda0f98,1
c74dac9ce849a62597eedddc6882502c,1
84dea3b87b85ec7ec0f1a0c8d69db1e5,1
92a710c0ad148ac9e1ad3494ae79d65d,1
f0de6d6a356727e2206f97ce3ec9f096,1
b67ad924fad6456b70440dd888b43494,1
3480f67532ce5551b8d01b6bd9de2d19,1
9ea2b785d3f015ff09013b677b7a06ba,3
07f55a964ad4e3c0d132fc46402eef25,1
2b7f37a1b5857ea0c8f6add24912cdd4,1
c5784191c39762bbba4e05faefe73682,1
252e987410424d3eaf08807d10281dde,1
025da361046f1ef0a0a38bf091578304,1
b9ce5e80d8046703d204eddcf74b10eb,1
cf2b05fe8e50e682db1974136a8d8c11,3
98ef350a60837f24599191be9857212b,1
741a836d092ffe0bb1412c97e366d28e,1
bd00b8844a4da3fdf0ca399b7ea284b5,6
998d07a5c0cdaada7c96ebd191d9d943,1
966c0c090fbc5d21ec3b79a3dcedb2d4,1
0f62885bcb30e4f71a8e3aeb860c8256,1
d2ccf6453ad269fa563509ce038867fd,1
f4087fac451c33120e32ea460a772eaa,1
14064619ca5148d468e2bb297d8245d7,1
896ca370df8961584843f1f95d9ccfeb,1
2bce2c03a49a801da9460b2b3b98bc70,1
03afbb036dfc8c44f850cb570efb7d67,1
a49a4330179edf3bc0d66d3adb3a3d3f,2
44100f7773d2e3f57b90ed1486337d63,3
b66a3b6c88c9b5dbea0a3c77e3f0285c,1
a4969589d498239d00e1f22da23ed6f3,1
0ac70947d263d53bb2eccb67ecfcd4af,1
27b2da2419f89eedc8f43d35dbc45462,1
ffddec83d15061696c4b709a33640667,3
1fd1f3fbc0437b678ede5a76465a1326,1
6e6f306a337ba255a7f4a7f8469ff691,2
ba075d6b07294e9a7e6d45e37cbb01a9,1
6c60a96741253d3720bc3419465910eb,1
78d0db9cbc16a2b7005b1c4df1f828f3,1
66b11feb64ce0dbe096267dac49445d1,1
e60948dff6b4b63afcb9ab1eb3b568a4,3
485c749e5b8a7469fb9b634f6205865b,1
ccfb3b181fdfda0a5444825f0257f3b2,1
c8db2b48c3d18d511d24d111d27b0616,1
fa9db3b713f83761cc2c6dc41871d0fb,2
a9932b020aef48801397b6945db9af06,1
9ffb42eab94f68a9d8415d67bfd7b3d5,1
f5e18625589cf7796d52fbb9ee7771d8,1
bec24f584a4dcbedf219d401415a2a2b,1
46452d8ee9e565f22bb0dff02d0312ad,1
571caff85904d8c4238bcc2c4c44d644,2
103821151164c27b38d6e7a172602408,2
a2a9a4004db2e0c2d233da3872fd1fe4,1
ef2e28ede1cb0d00ba95d9376f7511b6,1
d366a068c338910514f369e3c03bf496,1
abae3771d5f40267f682b62f003a3d9b,1
245fa959201c74534cbb658708ee84bd,1
959d680f3a5c3adfe8f935b2edc82f7a,1
e722b905945568a30015955073e2e7ef,3
4b961c58675439cfae1b3a9a60586d71,1
ab9d3159f3f12abda26db9bd8f021972,3
d9cda5973509f6c73ae15273cff92948,3
4d5b8c2c09a9e464f466f3ddc5ab1de5,1
eb03afa10c42527e3f92b9cfff5258de,3
655246fef83bf48c8ed6fa1f30a94562,1
d547a79347c4bdf31f3b4a316904461d,2
8f813280e8cc1c972cdf97b409fa6840,1
3ddec3a8983e9bcaa79c0ae97065c2e0,1
344dafe7bf37ec053b3ef832bedcafb8,1
2b1c0e2e6892b03f985d8154ffbd97e1,1
5c8e0403dd45175bd327d182c371a491,2
5d86e59a9ce166765292a90ff5918222,1
6c7746bf9b017f610440ee89de8dbefd,1
4b28af181bc2249bc4f987b5136f7a99,3
a896b9e68c2283cce1e8e96cb7117320,2
8f5975af9cf50200985b8d849a7d59ec,1
1f7c6f9e880fd26da3ca796c7fcd699f,2
e230562bb5c08a615a3d1a0eecebe5c5,1
668db00250908b84ac960ca6e4af76c4,1
bab5b044d4e05941a5782ec61bed0b2b,1
cd531fb45f4c9fbd006a463b235203a7,1
40fd293faefeea530b4746751f78b575,1
f63cabeca52838c4bed75ba1ceee4348,2
c93252fddda269db8086dd27ac5646f5,2
b259dc8d4e2afeec4ee7848c3e7c5cbc,1
cd69ca36ef48989ae692ab250a60f179,3
2d66d59115e5f8c6d716f72f4fc26f23,1
11750de89a6616e7e1f3357982c2bb7f,1
82451d1325c215347699670497a55c10,3
63c3417f5e218cf70d1265d73ebd5ea6,1
23e65206cda42c0ab2ecd1eaeb64d309,2
19b60001beea262addd8289fb061463b,1
ee577fcd459c0a95120d66e4d54e92b3,1
43c9e86409734b832125a67753d9b6ab,1
bfb73028d9c5e5ade8c5ceedf0100a0c,1
c7c40b0f480f3edee216585ec048011d,1
6aff3d406845cf6693a331871f2d0e60,1
dfaefef06f5a96daa3b3073f41b8d36e,3
9de6b2a22a7673f8cc08a54b695ad68e,1
6a5199f36565fddcec40c197ffa97dfe,1
f6da9ccce819cdd9323e09ee28bfb38f,1
c91a2864b280f9e3b770cb0341b9b4d9,1
10e0513a42e04cedeccdab3f345540ca,1
2becd44718bb07ec101974abbcc4b754,1
8628b1c26163f86d673d706e78a7dc97,1
f2958578d801220ab125bcf78e48aa8d,1
266b15f9bcc8e430a1066b1a76a8addd,1
7a3fa11f4a115f80a8a67f5f1b6b37be,2
9971380df2711f143ec85745aa5fac8a,1
fdc2956b57b16bd883c1f00f35f77c34,3
8f3914218d8e4b9ffdcf460e11053175,3
0d6e1cbb39b7be38355ae6effe8ac73e,1
7f65b2bc222018aabebe47f5c0e61f52,1
e00254c81e0e58719fdcd510482c7e80,1
2c75248092ac4b22b8ccc2185efeb666,1
edd0d2d7867435fe54ff2849784a776d,1
68c56896f754db932a51a88ebad5bc6a,1
162c7de120b4a4bff7da4d70cb56025e,1
fec897381d27796e074c6c9b05a1de93,1
b3fd14025477a8bcb1ffe3c98d5915e3,3
c3fb9575788e674c1c8fedf5ac02a527,1
bf10e949a93d9f4504f3ef49d5e3cd37,2
0c769ae5a5f5385b06fd00039a641169,2
dcece32e6721f47a5d0849ec92f722a4,1
9ebd4d47c25e82ab5fff6ca85f1ad499,1
368be1bbb614eecedd97378b7fb8131e,1
67192aecb0839c6621190dbad20c74b1,1
0c8cfdbe7f2886920108454858ff2ab3,1
19bf0c1b9f4d2805e5df22736695b103,1
3f99b864db8fcf64e52b0afa25a6b372,3
0adaef0ce9c8837de764f88a3e475d72,1
80764310d0fb4d71c9ff8388ed38b8e1,1
4b6c6797771dfa22c6e22963f70c1ea2,1
fbfa0239a8e6ae65e7979a026a0ba4f4,1
22828b5faa5e8b1d40b1980a706f0a34,1
23e85c0d748f18f9f997ec7be5e239af,1
4670996020bbf9a5913d5b7c4427e236,3
98779014c7f6ac8b5c792b9a7bc8059c,1
38ecc729aba463220a1a768a813b9c7f,1
ab58565be8975e47c02bac7d2e460b1e,1
bfb6f185952417fb89eeb704513ad226,1
f84110f380003e86fee81e17692c2a6a,3
17fe810870dcb50843618eb78467808b,3
850874a049f4989e4f4dd9ee682a42b3,3
e1835cc2c882e69ed7974be1cf7fd74a,3
95e7e390c3cdb823bd6aef8cae5786d1,1
686f4840fd7c2c1b04e156ec6adf7001,2
737abee1b1c5538be71301ceec0e3c69,1
a27686fef323630b42fc66660ad909bf,1
b3734ebcf9cdbcbadeafe82a5b5e3c79,1
93d42d6f6a682d3f9d52e2a4045119f3,2
5c6d027e67b83f48cb4e0c7fb0f9ccd6,1
71bcabc589fdb94cdc75cb8cbb862720,1
35ed22e9fa79ab018326b68bd06b3bb0,3
61bd895e1ba927a874de33553872fa09,1
1457301b5b0680fca0d4f96da6b166a7,1
d1f7db0aebceb58c1c55b6dbc6cb033e,1
52ed4f1eb39c52c2a050477702ae0b96,1
e65ec15d1a2a449dd7f3df40783eb483,1
2811494ae633ef6efc5887304305aa08,1
cf8ba0fb7ca55b07401e368a1a5d54a5,1
89b2df8d1f0877bab6e81ada9e58f81f,3
9355696f0bdfd9750e5391941ed08b68,1
b5f299201505c65ea4dd779aa84c4f9f,3
346c9b8fd1aa929a7026aa1cf7d51da5,1
d42621fdebe4e5719e1b5f27157e1764,1
0a7b959d8c40971664652163944245cc,1
23a1503fa35251a5602b30724a73c055,1
afb09191e08a80a9c6fe8a2f33c77c62,1
7a7272948670340ec2d4c0886c52cacc,1
f6830f12a69cc0bfc1313b4ec847935f,1
374f56a7bb482aa6dd38a4edbc2b6890,1
8c503c95d1cb390a8bf23c78b993a32b,3
d5c7012532dd90ef100ad2eb1f27d95d,1
f1901359f268db12a1be5b63f289e06a,3
3e5a52c4a926fce9b6e460a5b210502b,1
9479a1a5ca3ebbe3eb239c6a1ee5dc41,1
578e2df75ae0530e225322288d14d270,1
d76d6003ee959b0bdf1f9de282467004,1
39ad699282d51b96d4f507f7ff11d8c6,2
e8cf329e37542e7933c46ef64ab0ab91,1
cb9e1e934eaa1aadd47661bcae6e7be3,1
2fac845da336657d55f1a9f350c6bc09,1
e3d38e23d545925cb91fc398612e8724,2
d0f968b21e87150f83315834572d2653,2
769903ce25ca5608312e78489d55075d,1
075651d30f1f5443cada88e985b8120a,1
466cdff6005dcc2faeaa225f5048174a,2
36163fddf5776ba3a2a1df832898d9da,1
a918ca60e42cff7e983b1cf412a072bf,3
3ffe373d3c627502215e7c7cbff3df13,1
2f155bb8c911d268a33c9b9f69a25fb4,2
44c5ffd8b48b869cbce8cb24ead27661,1
533375c552923334813cc2c0d35c0249,1
6ab5cee185641daf1fea894cc9e7d624,1
925d66145d72d22c1bbe6c9ec3cb46e0,1
afaa396c72fbf2d627b27d5a8ccccab4,1
35736e4341b36e18e07b9f85c2d6cc35,2
d46765c55b861a8eafe1d194a8fc7cea,1
76804dda7bc32ef70687db1669da1b15,1
a741863e09571d053758348365a1764b,1
3ba308473274a2ab7dc0f350cab742de,1
8f095d3ea9df8f6449dc69315c77b191,1
4c6f2d152cba52be9d2779d2822c6dd8,1
21b726d9e46d31c3340e0ded2ce93cda,2
94e44251662880ffc5b82a1aca4ff1d8,2
a11eb5043408ca929397060fa0696fb3,1
c9e53ba5813ba784d3347c9e4d404331,1
ee5b4dbd2cbf03cddf5cdbcc68bd7667,1
bcc716a4d3ff22cda811ee7354c720de,1
f0c3051c172900156e510c21d14e0b1c,1
0646594904384c952cfd5d4c31c38e48,1
b4b7d0dc57e04ff8570fb337491b62f6,1
445eb820aa8ca0a1240bc271a1a29a1b,3
0506dd47eb1665a77ed5ea8e949a352a,1
499a49f09e17c70b70258e88598f7066,1
ade55f8d495e015b1422152118f06c49,1
488c6b07153de40062636e788280aa4d,1
d5cc27539397a6993b3d416560f08838,1
906644cdda0076fc72966277a8d9ea0e,3
00f22fe0aa7d9b976a6a884f493a1b75,1
0484be611b449ca11e3d6ccc6db4f762,1
15a8dfdce0f799e6668e6c596479e062,1
8f9c285fb4f9cfbce86ab7aa033fd4e6,2
a644044d11ba18bfa4265ff1002f2069,1
b7f5972df545b84e582652cc54698a17,1
7ff1c4f025ea9536850358b1ce8ca97f,1
9872b2ce4b1fe1a88a15cd2c94f63061,1
e4de08df3e588e8cefad6039500d7fcc,3
d927cdf791a13e4cf6a46f48b995593d,1
82c2f5ef931832ddb5b17b0435433b8e,1
1dc201358887254c89a4d47b02c9fbc6,1
454e3a01529d48c963114e0718c770cd,1
6065e9f71f92984c7ade49be32ea46ec,1
101ab1c0cf819a3e48e09b3356bb6f3d,1
91ff912ebf486cddd812e2ed81e72cba,1
75a6c8da6b4bf7718fa444fb31abd2c8,3
d7f8da39064aae9d5f95cafd1f20bca6,1
cc52d51ef41eda377f6f26631bdaa7b7,1
d23f0c0c17f5cd175eb55b714d094393,1
a0ec450c1c0a86f60a1102f36707c2e0,1
8b2b5a2cfd551d398c5ae65f22271372,1
b11c0dd213ef05ff86338cb6de8e9405,1
cebb0d0e474d2716e6b50ecbd7e3b475,2
eac7bb08e1442899e994f40ddb0f4c20,1
a1cd8dd8ad3e4d4ed978f0add9a26646,1
d2e6221504865a51a6e6b961267f822b,3
0c02dbe80aa0b79a507a4b9c4640c1e3,1
ad07ff98d8b2947edd52944695f708e0,1
8450234738ab9aa5f4a47cd738b787e7,3
71ff41fb0435e4f7dcafb6f5c952f7bc,5
917d6f6af9005ea989cc6d6610b8c367,1
32fad0fb48160e57eb4b3be4da0675f5,1
456afd5c9a4d0f69d6a7d007653af0d4,1
bdc96d26010d9ecd75cb99eabe095997,1
4238bdfadd0652256205e37653f9bd59,3
2f5a22680fc733973cff34cec9ffb1e7,1
41300091835845bd9f0d2c9d5efa62e5,1
8e8e74420618d9e6bf349165e16b7fc9,2
de3901260547a323762fba9b9dec22ca,1
1920d539dd488598f850f6eaae89fefa,1
9806eb9e77f27e558047e0e77268e4f9,1
fa800f1827eea9f47e417f3ef24ee01e,1
a462c78fe3db70e2d9156b747d482607,1
1ab5e6c49619f80668ac0c704ac26364,1
ada888ea9bde3f2f48cf163467b9ca49,1
9be7d8a819a2d2a8503073906be5b7f5,1
0f8ac0d81dd6449a43b34fcb184efd8f,1
6d3cc2e8c3310a63e803a7f9cf825bdd,1
49932436723bb7039623f7b41e9e4f60,1
694f7d53527ae34434c7d7638dbcd10e,1
b36b8daa5d02c37885398e235d4dd283,1
eb458d6a27c602be0511b2376408c6f6,1
c8d821eb944a6c84ce23e9b7df542f31,3
aad91141d6537cdb220593d60373a48c,1
34e984d273ebdc3153551616c55e7e51,1
eba80591a75566e2d2f87d63bc0dd9ea,1
138055449240cf6d4fb1953126c7532e,1
a79a18f4154d868bc0ac92c9a4e3957f,1
f4bb0816d7a7fb888a87c59510684b96,2
3b600353a80da29f0874f200a56a46e5,3
5395cf9d11c88c5a47b933b199fb99bb,2
24a49d59a92ed3016d6b5b0683c78b8a,1
a401ae1ecd4ecd1f1e8a1e1c9ab2e18e,1
b79ea31bbaf626b272a5d1708156cee8,1
c71829085b238abe0aa60294d4b71501,1
8d53da359ff6095f3a65cbb0bd14db3c,2
fb95d757c079fe73182e0c92591e17ce,1
25c9317cf99318dcb9cff7f586dbcc45,3
14056de7076eef743fa2705262fd93fa,1
481d7b41f7a7a7ac27cffbeef86fa432,1
e006fa812fe75502590ec978ff64d90a,1
ad23d97af638b27253bd0c1c58f5d62d,1
f01cf886533ff957fb683e89be766cd4,1
ef138e539bb556c0e0b34a9de687eff5,1
85f9e6d1abc9feebab696da6e779acdd,1
3a3f5025070e258609318905254cd23f,1
9ec6c32027e4c9e177a8f06130e4433c,1
830a957dffc9cd3841e3eef251694aaa,1
58bebcd35cb1647b091a6fda7a885385,1
dc97fd83c3208c3b6a895e60a672f172,1
9252f4dadb9cb0691fe8be7219ac2790,1
24f67a9b0c867c989afd2ed9b5bd353c,1
d1929d4c0d56fd3881eebbfd3ca46c8d,1
bede4223496779e7f8d2201e9aba2bef,1
7174b1950c11ec56289a8d328e1204a2,1
cc575fdefd8f17919013842caf4c43cb,1
83c68ac5d9e39e24450831fc37c06388,1
434f6b38106c9f5b5615622612e330c6,1
bc7e42479410cd51710c9c5484647e64,1
ca2aea82aa4f039bd93c0f4ccef5823c,1
8e1226504644ffa5da0fa28542155e74,1
f44c31580b0117bde674fc17681a57e6,1
7911016cba1aec6b4897d75423c8f2a6,2
aad2c497f8a87c3fe19beedd0a91c7ca,1
5725a3cf5bc2a845cf21e6f2f554346f,2
e8ee0fe8e6390bb5032d36c7705c8995,1
54f8cc0f5bf9d4f537eca8beb674fea3,1
d768e366c0027f110384a91cbf0cad5e,1
62dc4854fae4a6e40d5c514dbedaeb1c,1
07d888df7991a391a32bf0305b447287,1
0120687216806e6cc98f80f2e7b76f24,1
4870ffc6f241655e9267c5fcb1a8d8ac,1
13f37fca17aa6bd5ec600ba5436f703d,1
fb1ab5494b00c440e3daf796fe7cbb6e,1
e294a162ada64ab680ba9fbc93637e07,3
b87ff5af0f01e6fba2c74f80bc638910,1
81a2fbae19d798dda30729779a52c369,1
75cde383c407025b76eebdb3d78b0c77,1
9dbdcb3907de195139ff65c4230e6c9d,3
0b91599daeb8b60f0d760ffb84002222,1
f707fd5c031f7b4b186368be4bc92266,1
54b3d747b8fdc3907bfb6b8b205c83cf,1
41db8d7fa5cd376237a93bbbdfc22efd,1
7cda54ceef97d04f0956be2677d390ac,1
cd7bb771b57599413a7211cbd98e0af3,2
0f5eb1819e343c392f814e2f5b07071d,1
06af5c92a896d668a0e0fc50b2597df4,2
271b1880c02ff46abf3bc1036b22ddc7,1
718b87f7faf846e750887f0713731af1,1
0b17c5ba1682ee92b42547a542722229,1
53e2ec030eebd3f1e8a663e684846017,1
4190cb449c2f75db954ec48bf3802d74,1
856c2f52e9359dd3b4ee1dbe2819ccf6,3
4cc355ddc37957087ed8497b7143fdd1,1
84e0b0bda5d97862823832654b4b8e7d,1
eb1057af3672b19e5db51f2f3e034dbc,1
89d1b7f84df4fc3498df64752f82b3c6,1
4bc2c129555cc0d1faa7b31c630651dc,3
4e29fc16a9262927d32f5d58991bdf10,1
688128c240748a277c1f9718c20bf926,1
701b3b3c9207cab814296cc25784815e,1
7528f97bc5add412b4cdf5c9bb37e413,1
496f19600ea9653d27ab8a10711d1171,1
9d6c934781afae9872f1918eadbb8238,1
52bb68b87aaa03a58f746a6359d1c923,1
2d36287d1881f8fb3b5275813e68d496,1
6ace4e7664815b50cab6e2db8056b113,1
0859cb4ff1e99c0c79f5b5e13200f0f0,1
83b32971ffff09acb7b245865ae2af73,1
cd7c4bed24d7fb29078e9c127a4fa72e,1
98ebd885852f9c108b13365084c2f067,3
64a89b49d17263475e34fdcc76083897,1
a0b8a2d061eb29e0d451c60e846ccd89,1
803d30b86a623f88c31256fc44310dc6,1
2dff83963437cac986af68f719e45791,2
f7f26889d99a58e15edf7aeb3af6dd34,1
62dfdd481f414b8b1efc59c28d843fd6,2
c1ee0c7bd2a5652c66779004eebac27c,1
c97c390b3b4f5a19860f6f6f26bcbca9,1
ba92191c00e0333a759aab965509f5fe,1
09cbbb4209431da3b43e9c0011538488,1
4869379a1d315c0d2c7b37f461d8dd21,1
2f7c5d4c9bf5ccb9ffb9bf3d22148e10,1
c4185261f5da617d7d859cad792aa279,1
a5beefc5236aa91e6de696e508b703c8,1
930fa18ffd9bd0b91148e9bb7dae44f7,1
5036be2c1a4fc1332d51a1e8e2a98b30,1
c07e3a46e15bacd171ea621dda731996,1
e6fbdeed8d6fabcec7426c3a8aef61c8,1
2241d2e3b83ae823b5675d30d50369de,1
245d9f49253760f9a99d435db655f587,1
05cbfc2ebbf501c02dd8fb107a563bd7,1
5c569a4a28462e3c10e5ac1c5891e6af,1
ab2aced56fe276885b3420a3af377212,1
ed8bcc6cd9c0b09c8bb94c6daf87a0e5,1
0cd0d807a9f03f5c37fca42be29d9d51,1
bcfdce6af0838615c3ceada5eb3006b4,1
e382cda3c99250eb4ae9f233f368f054,1
a2499e11f305b9fb3a1dc98651787b53,1
e3dffbdc1d4ed23ea65c4d0172a235f4,1
a91d966ea1e93fc80e806ffd96a8ea5c,1
65b58542860fa2f0eca72ca5a973324f,1
c45c6e1940b6d8f8686a2efbfefbc43e,1
0d17941eb3b4281ee4da2a92a17f0623,1
c59336b98498412a3a7b20ab3b1791f9,1
eb9212834295c5eddaa896a528505b72,1
5be583922ac8516ab947ffb18025b054,1
aa537c40e87c7332dd9e7fb713737aaf,1
d2b4caee774f3b43b2509377c2506c82,1
3d69e2f84a880e7bf9b2123f9a806acd,1
e98cb10bc6809894d30828d5b7e6d833,1
42ad83e82316927b7f21b011a7dc9128,1
27218e1e16968bacc7bcf676575bd013,1
6f172376161727b4b9873af62b3ac9c7,2
48f3d3114a435be8b833ea5a1440d5ba,1
572c80881dded37fd5deba7c2801c27c,3
7259e90051aaa6925bfea1da01c40833,1
ce1041f3f11b1a1090c97dfe889aac61,1
1ba51c3afd77a229294ebf7ece0e416d,1
2aa300c99bed54e74c2cd78724790eda,1
72dfa4b3f2ca0689c6a67d11f8033fd9,1
c1c29e86eca994731a7345f692c22835,1
8eca3afe36716a356648fbcebbf2cd88,1
77e2e27b99ddc2bf74d2fbd1da29748e,1
bc3676c17839094c4fa8e33268905268,1
063a8b0b4589fa1fdbeb2119ffe4faf5,1
4a524babc99bd641dc797bb465992e4d,1
6cad733ac8703b9f3ce5e11c0cb9a8a2,3
ee5a95427aaa3961ff69f28d5ccd4964,3
98246a0338de6137644f8cd8fc4cb1ea,1
f0cc6a522cd1482d987dc93f7c2b95ac,1
6c7f101b4041e18b1313e08f5d7b4a84,1
bb2d1c68251443a48328593bf6d9d024,1
7eb6d17edc700607f19d055c57c86222,1
010f883de3b70fe00be0fe3d7d2a4b6b,1
29775075bac0d82aaeaadc9df58029d1,1
864f999238aa8cebb90aa1218f7d5f96,1
9f1453c4d73dbb366fbebe067dd0f322,1
161f63d601e5b4ff45f07a46452e2c2c,1
2e02dfc2638fe243f3c09452c8bf1000,1
721f4bf8223bf0d1e1532feecb113b5a,4
289422b3a2da503dd07c7d51dee79113,1
43198a949f79d6f51bbed979260a1f6e,1
b15ef19c01ad6f115e38616f3c70fcb6,3
89014fb758d16fd0e3b9c67b5b7cd7f4,1
6a3bcad9aee1798391aaef8517bf5621,1
289c294a3963b6e58cb16f57aca2cf14,1
e7f92e0e1e62218cdbbf5ba6f8b7bece,3
d13ceb97a150744387974a3461c6e7ad,2
e27a85cb509968b9556d94321b2dac11,1
19eaf1a485ccf10644ad8ef013ae73f4,1
a5186eda8e98540e8cdc7998a47dd8e5,1
cc34ab07649c94630cbc697762ac4b32,1
2550555012bfc9006766f643bd4e3934,1
b4933e8320ac7e9574491e404d3c60c2,1
099960f886a13cfd382aa74f499363c7,1
2ce0cbbc8aa5cd85a0f34afc594f7567,1
d4b71003f8d3a34b1902779389e34347,2
b780e1176008ef7e322a5555cc547723,1
0261375148420e5a27c5f497224f20f7,1
91d6ac4bb7d3bc72d362bd632369e2be,1
6aa8d83cdcc427e817f7f7b6e9c09d07,1
cba3c316b2e6a406f2bd2575931c9968,2
a68ef2fc414a38a908f79f522aa03b0c,1
35d20da789dde8d76e4389fd6d30cc9d,3
a5fe8d6fd895b2752cec3b428ad3fd83,1
6626f9c2e3859382d416f81cb71595bb,1
4023515bdee1f6662e63ee75d6eacf0f,1
dde34c4ec7424a13b4ed274ae7991921,1
8470362fab9b39cb1e85d6b20d4523ed,1
